sessionId,completedAt,bootSuccess,phaseOrder,failedPhase,cpuContribs,hddContribs,ramContribs,gpuContribs,phaseRewards,proStars,proStarBonus,totalContributors,durationSeconds
boot_1781113170494,2026-06-10T17:46:01.878Z,false,hdd:cpu:ram:gpu,hdd,0,0,0,0,0:0:0:0,,0,0,391
boot_1781114490989,2026-06-10T18:08:01.584Z,false,hdd:cpu:gpu:ram,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781115811536,2026-06-10T18:30:02.412Z,false,hdd:gpu:ram:cpu,hdd,0,0,0,0,0:0:0:0,,0,0,391
boot_1781117132122,2026-06-10T18:52:02.726Z,false,hdd:cpu:gpu:ram,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781118452747,2026-06-10T19:29:05.064Z,false,gpu:cpu:hdd:ram,hdd,9,0,0,6,45:65:0:0,,0,9,1292
boot_1781119955111,2026-06-10T19:39:05.588Z,false,hdd:ram:gpu:cpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781121275743,2026-06-10T20:07:27.520Z,false,hdd:gpu:cpu:ram,gpu,0,7,0,0,45:0:0:0,,0,7,772
boot_1781122596583,2026-06-10T20:23:07.210Z,false,gpu:hdd:cpu:ram,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781123917086,2026-06-10T20:45:07.528Z,false,gpu:ram:hdd:cpu,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781125237543,2026-06-10T21:12:30.246Z,false,gpu:ram:hdd:cpu,ram,0,0,0,5,45:0:0:0,,0,5,713
boot_1781126558440,2026-06-10T21:35:33.161Z,false,hdd:cpu:ram:gpu,cpu,0,5,0,0,45:0:0:0,,0,5,775
boot_1781127879243,2026-06-10T21:58:25.186Z,false,gpu:cpu:ram:hdd,cpu,0,0,0,5,45:0:0:0,,0,5,826
boot_1781129200366,2026-06-10T22:21:29.197Z,false,ram:cpu:gpu:hdd,cpu,0,0,5,0,45:0:0:0,,0,5,889
boot_1781130521390,2026-06-10T22:35:40.606Z,false,cpu:hdd:ram:gpu,cpu,0,0,0,0,0:0:0:0,,0,0,419
boot_1781131841906,2026-06-10T22:57:12.744Z,false,ram:hdd:cpu:gpu,ram,0,0,0,0,0:0:0:0,,0,0,391
boot_1781133162501,2026-06-10T23:19:13.030Z,false,hdd:cpu:ram:gpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781134483076,2026-06-10T23:41:13.614Z,false,hdd:cpu:ram:gpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781135803583,2026-06-11T00:03:14.039Z,false,hdd:cpu:ram:gpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781137124105,2026-06-11T00:25:14.543Z,false,cpu:hdd:ram:gpu,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781138444670,2026-06-11T00:47:15.175Z,false,gpu:ram:cpu:hdd,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781139765190,2026-06-11T01:09:15.690Z,false,ram:cpu:hdd:gpu,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781141085660,2026-06-11T01:31:16.139Z,false,hdd:gpu:ram:cpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781142406216,2026-06-11T01:53:16.703Z,false,gpu:cpu:ram:hdd,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781143726747,2026-06-11T02:20:46.869Z,false,ram:cpu:hdd:gpu,cpu,0,0,5,0,45:0:0:0,,0,5,720
boot_1781145047868,2026-06-11T02:37:18.409Z,false,hdd:gpu:ram:cpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781146368418,2026-06-11T02:59:18.869Z,false,cpu:ram:hdd:gpu,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781147688884,2026-06-11T03:21:19.538Z,false,ram:gpu:cpu:hdd,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781149009532,2026-06-11T03:43:20.000Z,false,ram:cpu:gpu:hdd,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781150330133,2026-06-11T04:19:23.269Z,false,gpu:cpu:hdd:ram,hdd,7,0,0,5,45:65:0:0,,0,9,1233
boot_1781151773333,2026-06-11T04:29:23.860Z,false,cpu:gpu:hdd:ram,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781153093883,2026-06-11T04:51:24.476Z,false,hdd:ram:gpu:cpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781154414620,2026-06-11T05:19:42.867Z,false,hdd:gpu:cpu:ram,gpu,0,6,0,0,45:0:0:0,,0,6,768
boot_1781155735005,2026-06-11T05:41:50.956Z,false,ram:cpu:hdd:gpu,cpu,0,0,7,0,45:0:0:0,,0,7,776
boot_1781157056090,2026-06-11T06:03:21.259Z,false,hdd:cpu:gpu:ram,cpu,0,7,0,0,45:0:0:0,,0,7,745
boot_1781158377237,2026-06-11T06:19:27.851Z,false,ram:cpu:hdd:gpu,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781159697942,2026-06-11T06:41:28.476Z,false,cpu:gpu:hdd:ram,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781161018788,2026-06-11T07:09:43.622Z,false,hdd:cpu:ram:gpu,cpu,0,5,0,0,45:0:0:0,,0,5,765
boot_1781162339624,2026-06-11T07:33:05.397Z,false,gpu:hdd:cpu:ram,hdd,0,0,0,5,45:0:0:0,,0,5,846
boot_1781163660485,2026-06-11T07:47:31.092Z,false,gpu:ram:hdd:cpu,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781164981038,2026-06-11T08:15:18.004Z,false,ram:cpu:gpu:hdd,cpu,0,0,6,0,45:0:0:0,,0,6,737
boot_1781166301989,2026-06-11T08:37:56.683Z,false,hdd:ram:gpu:cpu,ram,0,5,0,0,45:0:0:0,,0,5,775
boot_1781167622595,2026-06-11T08:53:33.031Z,false,gpu:cpu:ram:hdd,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781168943238,2026-06-11T09:15:33.836Z,false,cpu:ram:gpu:hdd,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781170263880,2026-06-11T09:37:34.554Z,false,cpu:gpu:ram:hdd,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781171584583,2026-06-11T09:59:36.126Z,false,gpu:hdd:ram:cpu,gpu,0,0,0,0,0:0:0:0,,0,0,391
boot_1781172905324,2026-06-11T10:21:35.712Z,false,cpu:gpu:hdd:ram,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781174225904,2026-06-11T10:43:36.316Z,false,cpu:hdd:ram:gpu,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781175546452,2026-06-11T11:05:36.792Z,false,cpu:gpu:hdd:ram,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781176867082,2026-06-11T11:33:38.860Z,false,ram:cpu:gpu:hdd,cpu,0,0,6,0,45:0:0:0,,0,6,752
boot_1781178187818,2026-06-11T11:49:38.302Z,false,ram:hdd:cpu:gpu,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781179508368,2026-06-11T12:11:39.073Z,false,gpu:hdd:cpu:ram,gpu,0,0,0,0,0:0:0:0,,0,0,391
boot_1781180829167,2026-06-11T12:33:39.688Z,false,ram:hdd:gpu:cpu,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781182149750,2026-06-11T12:55:40.232Z,false,gpu:cpu:ram:hdd,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781183470345,2026-06-11T13:17:40.979Z,false,hdd:ram:cpu:gpu,hdd,0,0,0,0,0:0:0:0,,0,0,391
boot_1781184790830,2026-06-11T13:39:41.298Z,false,hdd:gpu:ram:cpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781186111408,2026-06-11T14:09:50.155Z,false,cpu:gpu:ram:hdd,gpu,6,0,0,0,45:0:0:0,,0,6,879
boot_1781187432607,2026-06-11T14:23:43.072Z,false,ram:hdd:gpu:cpu,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781188753121,2026-06-11T14:45:43.618Z,false,ram:cpu:gpu:hdd,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781190073639,2026-06-11T15:07:44.159Z,false,cpu:gpu:hdd:ram,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781191394178,2026-06-11T15:29:44.682Z,false,gpu:hdd:cpu:ram,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781192714715,2026-06-11T15:51:45.470Z,false,cpu:gpu:hdd:ram,cpu,0,0,0,0,0:0:0:0,,0,0,391
boot_1781194035604,2026-06-11T16:13:46.220Z,false,cpu:ram:hdd:gpu,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781195356155,2026-06-11T16:35:46.641Z,false,ram:cpu:hdd:gpu,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781196676795,2026-06-11T16:57:47.268Z,false,ram:cpu:gpu:hdd,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781197997330,2026-06-11T17:25:50.905Z,false,hdd:ram:cpu:gpu,ram,0,6,0,0,45:0:0:0,,0,6,753
boot_1781199317863,2026-06-11T17:48:09.673Z,false,hdd:gpu:ram:cpu,gpu,0,6,0,0,45:0:0:0,,0,6,772
boot_1781200638710,2026-06-11T18:03:49.175Z,false,ram:hdd:cpu:gpu,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781201959317,2026-06-11T18:25:49.828Z,false,hdd:ram:gpu:cpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781203279871,2026-06-11T18:53:34.487Z,false,cpu:gpu:ram:hdd,gpu,6,0,0,0,45:0:0:0,,0,6,734
boot_1781204600731,2026-06-11T19:09:51.305Z,false,cpu:ram:hdd:gpu,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781205921355,2026-06-11T19:31:51.784Z,false,hdd:ram:gpu:cpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781207241898,2026-06-11T20:01:13.286Z,false,ram:cpu:hdd:gpu,cpu,0,0,7,0,45:0:0:0,,0,7,831
boot_1781208618312,2026-06-11T20:16:50.353Z,false,hdd:ram:cpu:gpu,hdd,0,0,0,0,0:0:0:0,,0,0,392
boot_1781209400925,2026-06-11T20:40:46.305Z,false,hdd:ram:gpu:cpu,ram,0,8,0,0,45:0:0:0,,0,8,1045
boot_1781210896316,2026-06-11T20:55:48.259Z,false,cpu:gpu:hdd:ram,cpu,0,0,0,0,0:0:0:0,,0,0,452
boot_1781211625966,2026-06-11T21:34:33.570Z,false,gpu:ram:cpu:hdd,hdd,7,0,6,6,45:65:90:0,,0,8,2047
boot_1781213883706,2026-06-11T22:13:52.412Z,false,gpu:hdd:ram:cpu,cpu,0,6,7,7,45:65:90:0,,0,10,2149
boot_1781216242318,2026-06-11T22:30:58.824Z,false,cpu:hdd:gpu:ram,hdd,4,0,0,0,45:0:0:0,,0,4,816
boot_1781217508838,2026-06-11T23:03:23.356Z,false,ram:cpu:gpu:hdd,gpu,6,0,7,0,45:65:0:0,,0,7,1494
boot_1781219213403,2026-06-11T23:13:23.969Z,false,ram:gpu:hdd:cpu,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781219873898,2026-06-11T23:41:01.357Z,false,cpu:ram:gpu:hdd,gpu,4,0,4,0,45:65:0:0,,0,5,1387
boot_1781221471411,2026-06-12T00:09:05.944Z,false,cpu:gpu:hdd:ram,hdd,3,0,0,6,45:65:0:0,,0,6,1474
boot_1781223156064,2026-06-12T00:47:47.473Z,false,cpu:ram:hdd:gpu,gpu,5,7,5,0,45:65:90:0,,0,8,2111
boot_1781225477623,2026-06-12T01:24:17.059Z,false,gpu:cpu:ram:hdd,hdd,5,0,6,5,45:65:90:0,,0,6,1979
boot_1781227667102,2026-06-12T01:49:59.715Z,false,ram:gpu:hdd:cpu,hdd,0,0,3,5,45:65:0:0,,0,5,1332
boot_1781229209661,2026-06-12T02:14:55.141Z,false,hdd:cpu:gpu:ram,gpu,4,3,0,0,45:65:0:0,,0,4,1285
boot_1781230705161,2026-06-12T02:49:39.617Z,false,hdd:cpu:gpu:ram,ram,3,5,0,5,45:65:90:0,,0,6,1874
boot_1781232789686,2026-06-12T03:26:18.467Z,false,gpu:cpu:hdd:ram,ram,4,5,0,6,45:65:90:0,,0,8,1989
boot_1781234988573,2026-06-12T04:13:34.158Z,true,ram:hdd:cpu:gpu,,6,9,7,10,45:65:90:120,valase:dahhel:darkranx:ikaliayev,125,12,2625
boot_1781237884572,2026-06-12T04:35:47.090Z,false,hdd:cpu:gpu:ram,cpu,0,6,0,0,45:0:0:0,,0,6,1062
boot_1781239397192,2026-06-12T05:00:35.729Z,false,gpu:hdd:ram:cpu,hdd,0,0,0,7,45:0:0:0,,0,7,1038
boot_1781240885670,2026-06-12T05:34:33.269Z,false,cpu:ram:gpu:hdd,gpu,8,0,7,0,45:65:0:0,,0,10,1587
boot_1781242683238,2026-06-12T06:04:02.802Z,false,ram:cpu:gpu:hdd,gpu,9,0,4,0,45:65:0:0,,0,10,1559
boot_1781244452762,2026-06-12T06:14:03.900Z,false,ram:hdd:cpu:gpu,ram,0,0,0,0,0:0:0:0,,0,0,391
boot_1781245113235,2026-06-12T06:25:03.736Z,false,gpu:ram:hdd:cpu,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781245773736,2026-06-12T06:45:51.175Z,false,hdd:gpu:ram:cpu,gpu,0,7,0,0,45:0:0:0,,0,7,977
boot_1781247201283,2026-06-12T07:07:46.751Z,false,ram:gpu:hdd:cpu,gpu,0,0,4,0,45:0:0:0,,0,4,865
boot_1781248516800,2026-06-12T07:29:39.257Z,false,gpu:ram:hdd:cpu,ram,0,0,0,5,45:0:0:0,,0,5,862
boot_1781249829347,2026-06-12T07:51:43.676Z,false,gpu:hdd:cpu:ram,hdd,0,0,0,4,45:0:0:0,,0,4,874
boot_1781251153934,2026-06-12T08:05:44.479Z,false,cpu:ram:hdd:gpu,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781251814406,2026-06-12T08:16:44.951Z,false,ram:gpu:hdd:cpu,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781252474900,2026-06-12T08:27:45.378Z,false,gpu:ram:hdd:cpu,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781253135439,2026-06-12T08:47:25.890Z,false,hdd:ram:cpu:gpu,ram,0,4,0,0,45:0:0:0,,0,4,910
boot_1781254495927,2026-06-12T09:08:34.458Z,false,hdd:cpu:ram:gpu,cpu,0,4,0,0,45:0:0:0,,0,4,818
boot_1781255764403,2026-06-12T09:32:09.892Z,false,cpu:hdd:ram:gpu,hdd,6,0,0,0,45:0:0:0,,0,6,965
boot_1781257179930,2026-06-12T09:56:06.575Z,false,gpu:ram:hdd:cpu,ram,0,0,0,6,45:0:0:0,,0,6,986
boot_1781258616475,2026-06-12T10:10:06.869Z,false,gpu:ram:cpu:hdd,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781259276988,2026-06-12T10:21:07.504Z,false,gpu:hdd:ram:cpu,gpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781259937525,2026-06-12T10:32:07.983Z,false,cpu:ram:gpu:hdd,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781260598045,2026-06-12T10:43:08.518Z,false,hdd:ram:gpu:cpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781261258526,2026-06-12T10:54:09.040Z,false,ram:cpu:gpu:hdd,ram,0,0,0,0,0:0:0:0,,0,0,390
boot_1781261919059,2026-06-12T11:05:09.485Z,false,cpu:hdd:ram:gpu,cpu,0,0,0,0,0:0:0:0,,0,0,390
boot_1781262579518,2026-06-12T11:16:10.001Z,false,hdd:cpu:ram:gpu,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781263240053,2026-06-12T11:44:34.547Z,false,hdd:ram:gpu:cpu,gpu,0,5,7,0,45:65:0:0,,0,9,1434
boot_1781264884589,2026-06-12T12:24:28.125Z,false,ram:hdd:cpu:gpu,gpu,8,9,6,0,45:65:90:0,,0,11,2183
boot_1781267278062,2026-06-12T12:58:08.601Z,false,ram:hdd:cpu:gpu,cpu,0,10,8,0,45:65:0:0,,0,10,1810
boot_1781269298584,2026-06-12T13:31:00.036Z,false,gpu:cpu:ram:hdd,ram,7,0,0,12,45:65:0:0,,0,13,1761
boot_1781271270447,2026-06-12T13:58:22.816Z,false,ram:gpu:cpu:hdd,cpu,0,0,6,8,45:65:0:0,,0,9,1432
boot_1781272912977,2026-06-12T14:37:52.320Z,false,ram:hdd:cpu:gpu,gpu,9,11,6,0,45:65:90:0,,0,13,2159
boot_1781275282445,2026-06-12T15:13:41.009Z,false,gpu:cpu:hdd:ram,ram,7,11,0,7,45:65:90:0,,0,12,1938
boot_1781277431012,2026-06-12T15:51:15.632Z,false,gpu:ram:hdd:cpu,hdd,0,0,13,12,45:65:0:0,,0,14,2044
boot_1781279685609,2026-06-12T16:23:51.152Z,false,cpu:hdd:ram:gpu,ram,13,7,0,0,45:65:0:0,,0,13,1745
boot_1781281641251,2026-06-12T17:07:08.907Z,false,gpu:cpu:ram:hdd,hdd,9,0,9,12,45:65:90:0,,0,14,2387
boot_1781284238884,2026-06-12T17:44:31.317Z,false,gpu:cpu:ram:hdd,ram,13,0,0,9,45:65:0:0,,0,13,2032
boot_1781286481418,2026-06-12T18:28:33.024Z,false,gpu:cpu:hdd:ram,ram,10,11,0,11,45:65:90:0,,0,17,2431
boot_1781289123011,2026-06-12T19:10:14.515Z,false,ram:gpu:hdd:cpu,cpu,0,10,11,11,45:65:90:0,,0,14,2291
boot_1781291624800,2026-06-12T19:33:09.252Z,false,ram:cpu:hdd:gpu,cpu,0,0,9,0,45:0:0:0,,0,9,1164
boot_1781293239298,2026-06-12T19:57:09.888Z,false,gpu:cpu:ram:hdd,cpu,0,0,0,7,45:0:0:0,,0,7,990
boot_1781294679856,2026-06-12T20:29:17.489Z,false,ram:cpu:hdd:gpu,hdd,6,0,6,0,45:65:0:0,,0,10,1477
boot_1781296367534,2026-06-12T21:10:01.019Z,false,hdd:cpu:ram:gpu,gpu,9,8,9,0,45:65:90:0,,0,14,2233
boot_1781298810993,2026-06-12T21:20:01.591Z,false,hdd:cpu:gpu:ram,hdd,0,0,0,0,0:0:0:0,,0,0,390
boot_1781299471558,2026-06-12T21:40:40.847Z,false,gpu:ram:cpu:hdd,ram,0,0,0,5,45:0:0:0,,0,5,969
boot_1781300891028,2026-06-12T22:02:59.378Z,false,hdd:cpu:gpu:ram,cpu,0,4,0,0,45:0:0:0,,0,4,888
