username,amount,reason,timestamp,date
snoopys030,45,Phase 1: CPU,1785561250650,2026-08-01
slay_da_b,45,Phase 1: CPU,1785561250662,2026-08-01
lmbs00,45,Phase 1: CPU,1785561250666,2026-08-01
avin_novor,45,Phase 1: CPU,1785561250671,2026-08-01
dahhel,45,Phase 1: CPU,1785561250675,2026-08-01
alburldador,45,Phase 1: CPU,1785561250680,2026-08-01
ivanpetrov32,45,Phase 1: CPU,1785561250691,2026-08-01
ragnar175,45,Phase 1: CPU,1785561250693,2026-08-01
alfims,45,Phase 1: CPU,1785561250697,2026-08-01
avin_novor,65,Phase 2: GPU,1785561986374,2026-08-01
shadowladyex,65,Phase 2: GPU,1785561986382,2026-08-01
alburldador,65,Phase 2: GPU,1785561986393,2026-08-01
ragnar175,65,Phase 2: GPU,1785561986403,2026-08-01
ikaliayev,65,Phase 2: GPU,1785561986408,2026-08-01
dahhel,65,Phase 2: GPU,1785561986412,2026-08-01
valase,65,Phase 2: GPU,1785561986417,2026-08-01
slay_da_b,65,Phase 2: GPU,1785561986420,2026-08-01
lmbs00,65,Phase 2: GPU,1785561986429,2026-08-01
snoopys030,65,Phase 2: GPU,1785561986433,2026-08-01
ivanpetrov32,45,Phase 1: HDD,1785563470833,2026-08-01
alphonsoe,45,Phase 1: HDD,1785563470848,2026-08-01
snoopys030,45,Phase 1: HDD,1785563470851,2026-08-01
ikaliayev,45,Phase 1: HDD,1785563470859,2026-08-01
valase,45,Phase 1: HDD,1785563470864,2026-08-01
lmbs00,45,Phase 1: HDD,1785563470867,2026-08-01
avin_novor,45,Phase 1: HDD,1785563470872,2026-08-01
shadowladyex,45,Phase 1: HDD,1785563470877,2026-08-01
dahhel,45,Phase 1: HDD,1785563470962,2026-08-01
alburldador,45,Phase 1: HDD,1785563471069,2026-08-01
valase,65,Phase 2: CPU,1785564200099,2026-08-01
slay_da_b,65,Phase 2: CPU,1785564200102,2026-08-01
lmbs00,65,Phase 2: CPU,1785564200117,2026-08-01
alphonsoe,65,Phase 2: CPU,1785564200122,2026-08-01
avin_novor,65,Phase 2: CPU,1785564200127,2026-08-01
ikaliayev,65,Phase 2: CPU,1785564200132,2026-08-01
ivanpetrov32,65,Phase 2: CPU,1785564200135,2026-08-01
dahhel,65,Phase 2: CPU,1785564200143,2026-08-01
shadowladyex,65,Phase 2: CPU,1785564200152,2026-08-01
alburldador,65,Phase 2: CPU,1785564200155,2026-08-01
snoopys030,65,Phase 2: CPU,1785564200163,2026-08-01
avin_novor,90,Phase 3: RAM,1785564766973,2026-08-01
ragnar175,90,Phase 3: RAM,1785564766981,2026-08-01
lmbs00,90,Phase 3: RAM,1785564766984,2026-08-01
alburldador,90,Phase 3: RAM,1785564766996,2026-08-01
shadowladyex,90,Phase 3: RAM,1785564767001,2026-08-01
player0451,90,Phase 3: RAM,1785564767008,2026-08-01
ikaliayev,90,Phase 3: RAM,1785564767010,2026-08-01
dahhel,90,Phase 3: RAM,1785564767014,2026-08-01
ivanpetrov32,90,Phase 3: RAM,1785564767019,2026-08-01
alphonsoe,90,Phase 3: RAM,1785564767028,2026-08-01
ikaliayev,45,Phase 1: GPU,1785565875715,2026-08-01
alphonsoe,45,Phase 1: GPU,1785565875717,2026-08-01
dahhel,45,Phase 1: GPU,1785565875720,2026-08-01
alburldador,65,Phase 2: HDD,1785566511673,2026-08-01
snoopys030,65,Phase 2: HDD,1785566511675,2026-08-01
shadowladyex,65,Phase 2: HDD,1785566511679,2026-08-01
mori2323,65,Phase 2: HDD,1785566511684,2026-08-01
alphonsoe,65,Phase 2: HDD,1785566511691,2026-08-01
valase,65,Phase 2: HDD,1785566511693,2026-08-01
lmbs00,65,Phase 2: HDD,1785566511696,2026-08-01
ikaliayev,65,Phase 2: HDD,1785566511702,2026-08-01
dahhel,65,Phase 2: HDD,1785566511704,2026-08-01
alphonsoe,45,Phase 1: RAM,1785567807355,2026-08-01
ivanpetrov32,45,Phase 1: RAM,1785567807370,2026-08-01
snoopys030,45,Phase 1: RAM,1785567807382,2026-08-01
ikaliayev,45,Phase 1: RAM,1785567807384,2026-08-01
madagascaradam,45,Phase 1: RAM,1785567807386,2026-08-01
dahhel,45,Phase 1: RAM,1785567807390,2026-08-01
lmbs00,45,Phase 1: RAM,1785567807393,2026-08-01
player0451,65,Phase 2: HDD,1785568408293,2026-08-01
alphonsoe,65,Phase 2: HDD,1785568408337,2026-08-01
ikaliayev,65,Phase 2: HDD,1785568408343,2026-08-01
dahhel,65,Phase 2: HDD,1785568408353,2026-08-01
madagascaradam,65,Phase 2: HDD,1785568408454,2026-08-01
shadowladyex,65,Phase 2: HDD,1785568408456,2026-08-01
alburldador,65,Phase 2: HDD,1785568408459,2026-08-01
snoopys030,65,Phase 2: HDD,1785568408461,2026-08-01
lmbs00,65,Phase 2: HDD,1785568408466,2026-08-01
slay_da_b,45,Phase 1: GPU,1785569502012,2026-08-01
madagascaradam,45,Phase 1: GPU,1785569502036,2026-08-01
alburldador,45,Phase 1: GPU,1785569502043,2026-08-01
alphonsoe,45,Phase 1: GPU,1785569502046,2026-08-01
lmbs00,45,Phase 1: GPU,1785569502052,2026-08-01
lmbs00,45,Phase 1: HDD,1785571068298,2026-08-01
snoopys030,45,Phase 1: HDD,1785571068325,2026-08-01
madagascaradam,45,Phase 1: HDD,1785571068330,2026-08-01
alphonsoe,45,Phase 1: HDD,1785571068333,2026-08-01
alburldador,45,Phase 1: HDD,1785571068336,2026-08-01
shadowladyex,45,Phase 1: HDD,1785571068339,2026-08-01
pika_gamy,45,Phase 1: HDD,1785571068347,2026-08-01
alfims,45,Phase 1: HDD,1785571068352,2026-08-01
alburldador,65,Phase 2: RAM,1785571719763,2026-08-01
madagascaradam,65,Phase 2: RAM,1785571719772,2026-08-01
snoopys030,65,Phase 2: RAM,1785571719778,2026-08-01
shadowladyex,65,Phase 2: RAM,1785571719786,2026-08-01
alfims,65,Phase 2: RAM,1785571719790,2026-08-01
alphonsoe,65,Phase 2: RAM,1785571719793,2026-08-01
pika_gamy,65,Phase 2: RAM,1785571719807,2026-08-01
xiaoxiao9313,65,Phase 2: RAM,1785571719810,2026-08-01
alburldador,45,Phase 1: CPU,1785572733489,2026-08-01
alphonsoe,45,Phase 1: CPU,1785572733501,2026-08-01
shadowladyex,45,Phase 1: CPU,1785572733527,2026-08-01
snoopys030,45,Phase 1: CPU,1785572733542,2026-08-01
xiaoxiao9313,45,Phase 1: CPU,1785574219742,2026-08-01
llucholba,45,Phase 1: CPU,1785574219762,2026-08-01
alphonsoe,45,Phase 1: CPU,1785574219766,2026-08-01
slay_da_b,45,Phase 1: CPU,1785574219789,2026-08-01
snoopys030,45,Phase 1: CPU,1785574219795,2026-08-01
alburldador,45,Phase 1: CPU,1785574219803,2026-08-01
ivanpetrov32,45,Phase 1: RAM,1785576218866,2026-08-01
pika_gamy,45,Phase 1: RAM,1785576218872,2026-08-01
alburldador,45,Phase 1: RAM,1785576218882,2026-08-01
slay_da_b,45,Phase 1: CPU,1785577723730,2026-08-01
pika_gamy,45,Phase 1: CPU,1785577723746,2026-08-01
alburldador,45,Phase 1: CPU,1785577723757,2026-08-01
silent_luc,45,Phase 1: CPU,1785577723764,2026-08-01
yurigiu,45,Phase 1: CPU,1785577723767,2026-08-01
alfims,45,Phase 1: CPU,1785577723800,2026-08-01
alphonsoe,45,Phase 1: HDD,1785579348618,2026-08-01
xiaoxiao9313,45,Phase 1: HDD,1785579348648,2026-08-01
snoopys030,45,Phase 1: HDD,1785579348657,2026-08-01
alburldador,45,Phase 1: HDD,1785579348660,2026-08-01
pika_gamy,45,Phase 1: HDD,1785579348663,2026-08-01
alfims,45,Phase 1: HDD,1785579348665,2026-08-01
slay_da_b,45,Phase 1: HDD,1785579348676,2026-08-01
puphik,45,Phase 1: HDD,1785579348679,2026-08-01
silent_luc,45,Phase 1: HDD,1785579348682,2026-08-01
ivanpetrov32,45,Phase 1: HDD,1785579348688,2026-08-01
ivanpetrov32,65,Phase 2: GPU,1785579778105,2026-08-01
alburldador,65,Phase 2: GPU,1785579778116,2026-08-01
alexwifi42,65,Phase 2: GPU,1785579778154,2026-08-01
pika_gamy,65,Phase 2: GPU,1785579778156,2026-08-01
silent_luc,65,Phase 2: GPU,1785579778161,2026-08-01
pika_gamy,45,Phase 1: RAM,1785581087875,2026-08-01
alfims,45,Phase 1: RAM,1785581087884,2026-08-01
alexwifi42,45,Phase 1: RAM,1785581087887,2026-08-01
silent_luc,45,Phase 1: RAM,1785581087894,2026-08-01
slay_da_b,45,Phase 1: RAM,1785581087896,2026-08-01
snoopys030,45,Phase 1: RAM,1785581087908,2026-08-01
alphonsoe,45,Phase 1: RAM,1785581087910,2026-08-01
alburldador,45,Phase 1: RAM,1785581087912,2026-08-01
calypso_ba,45,Phase 1: RAM,1785583135985,2026-08-01
pika_gamy,45,Phase 1: RAM,1785583135994,2026-08-01
slay_da_b,45,Phase 1: RAM,1785583136006,2026-08-01
alburldador,45,Phase 1: RAM,1785583136020,2026-08-01
snoopys030,65,Phase 2: GPU,1785583535948,2026-08-01
silent_luc,65,Phase 2: GPU,1785583535955,2026-08-01
pika_gamy,65,Phase 2: GPU,1785583535958,2026-08-01
avin_novor,65,Phase 2: GPU,1785583535971,2026-08-01
alburldador,65,Phase 2: GPU,1785583535976,2026-08-01
shadowladyex,45,Phase 1: GPU,1785584835460,2026-08-01
ivanpetrov32,45,Phase 1: GPU,1785584835463,2026-08-01
alphonsoe,45,Phase 1: GPU,1785584835472,2026-08-01
slay_da_b,45,Phase 1: GPU,1785584835475,2026-08-01
snoopys030,45,Phase 1: GPU,1785584835478,2026-08-01
xiaoxiao9313,45,Phase 1: GPU,1785584835484,2026-08-01
avin_novor,45,Phase 1: GPU,1785584835486,2026-08-01
alburldador,45,Phase 1: GPU,1785584835490,2026-08-01
silent_luc,65,Phase 2: HDD,1785585298403,2026-08-01
xiaoxiao9313,65,Phase 2: HDD,1785585298405,2026-08-01
alphonsoe,65,Phase 2: HDD,1785585298407,2026-08-01
alburldador,65,Phase 2: HDD,1785585298412,2026-08-01
snoopys030,65,Phase 2: HDD,1785585298509,2026-08-01
ivanpetrov32,65,Phase 2: HDD,1785585298516,2026-08-01
alburldador,45,Phase 1: GPU,1785586454277,2026-08-01
alphonsoe,45,Phase 1: GPU,1785586454299,2026-08-01
shadowladyex,45,Phase 1: GPU,1785586454326,2026-08-01
pika_gamy,45,Phase 1: GPU,1785586454364,2026-08-01
avin_novor,45,Phase 1: GPU,1785586454369,2026-08-01
whitepai,45,Phase 1: GPU,1785586454377,2026-08-01
alburldador,65,Phase 2: HDD,1785586950353,2026-08-01
ivanpetrov32,65,Phase 2: HDD,1785586950358,2026-08-01
alyssrentori,65,Phase 2: HDD,1785586950361,2026-08-01
xiaoxiao9313,65,Phase 2: HDD,1785586950370,2026-08-01
snoopys030,65,Phase 2: HDD,1785586950372,2026-08-01
pika_gamy,65,Phase 2: HDD,1785586950374,2026-08-01
alphonsoe,65,Phase 2: HDD,1785586950380,2026-08-01
pika_gamy,45,Phase 1: GPU,1785588259117,2026-08-01
shadowladyex,45,Phase 1: GPU,1785588259171,2026-08-01
alfims,45,Phase 1: GPU,1785588259186,2026-08-01
puphik,45,Phase 1: GPU,1785588259194,2026-08-01
alburldador,45,Phase 1: GPU,1785588259196,2026-08-01
xiaoxiao9313,45,Phase 1: GPU,1785588259198,2026-08-01
thanossoul,45,Phase 1: GPU,1785588259204,2026-08-01
alphonsoe,45,Phase 1: GPU,1785588259207,2026-08-01
pika_gamy,65,Phase 2: RAM,1785588811046,2026-08-01
ivanpetrov32,65,Phase 2: RAM,1785588811062,2026-08-01
mori2323,65,Phase 2: RAM,1785588811064,2026-08-01
xiaoxiao9313,65,Phase 2: RAM,1785588811073,2026-08-01
alphonsoe,65,Phase 2: RAM,1785588811075,2026-08-01
lovegamesandthings00000,65,Phase 2: RAM,1785588811077,2026-08-01
thanossoul,65,Phase 2: RAM,1785588811084,2026-08-01
alburldador,65,Phase 2: RAM,1785588811086,2026-08-01
alburldador,45,Phase 1: RAM,1785590122750,2026-08-01
xiaoxiao9313,45,Phase 1: RAM,1785590122754,2026-08-01
thanossoul,45,Phase 1: RAM,1785590122759,2026-08-01
snoopys030,45,Phase 1: RAM,1785590122769,2026-08-01
alphonsoe,45,Phase 1: RAM,1785590122774,2026-08-01
silent_luc,45,Phase 1: RAM,1785590122782,2026-08-01
shadowladyex,45,Phase 1: RAM,1785590122784,2026-08-01
pika_gamy,45,Phase 1: RAM,1785590122787,2026-08-01
operacional_cae,45,Phase 1: RAM,1785590122830,2026-08-01
silent_luc,65,Phase 2: CPU,1785590588686,2026-08-01
xiaoxiao9313,65,Phase 2: CPU,1785590588695,2026-08-01
snoopys030,65,Phase 2: CPU,1785590588697,2026-08-01
alfims,65,Phase 2: CPU,1785590588702,2026-08-01
alburldador,65,Phase 2: CPU,1785590588722,2026-08-01
alphonsoe,65,Phase 2: CPU,1785590588727,2026-08-01
pika_gamy,65,Phase 2: CPU,1785590588733,2026-08-01
xiaoxiao9313,45,Phase 1: HDD,1785591784629,2026-08-01
alfims,45,Phase 1: HDD,1785591784636,2026-08-01
pika_gamy,45,Phase 1: HDD,1785591784644,2026-08-01
silent_luc,45,Phase 1: HDD,1785591784674,2026-08-01
alphonsoe,45,Phase 1: HDD,1785591784677,2026-08-01
shadowladyex,45,Phase 1: HDD,1785591784679,2026-08-01
alburldador,45,Phase 1: HDD,1785591784685,2026-08-01
alfims,65,Phase 2: CPU,1785592472604,2026-08-01
pika_gamy,65,Phase 2: CPU,1785592472607,2026-08-01
xiaoxiao9313,65,Phase 2: CPU,1785592472617,2026-08-01
puphik,65,Phase 2: CPU,1785592472628,2026-08-01
avin_novor,65,Phase 2: CPU,1785592472636,2026-08-01
thanossoul,65,Phase 2: CPU,1785592472639,2026-08-01
alburldador,65,Phase 2: CPU,1785592472641,2026-08-01
alphonsoe,65,Phase 2: CPU,1785592472647,2026-08-01
operacional_cae,65,Phase 2: CPU,1785592472653,2026-08-01
xiaoxiao9313,90,Phase 3: GPU,1785593064721,2026-08-01
avin_novor,90,Phase 3: GPU,1785593064723,2026-08-01
yurigiu,90,Phase 3: GPU,1785593064726,2026-08-01
alphonsoe,90,Phase 3: GPU,1785593064729,2026-08-01
shadowladyex,90,Phase 3: GPU,1785593064733,2026-08-01
snoopys030,90,Phase 3: GPU,1785593064735,2026-08-01
alexwifi42,90,Phase 3: GPU,1785593064760,2026-08-01
alfims,90,Phase 3: GPU,1785593064778,2026-08-01
alburldador,90,Phase 3: GPU,1785593064793,2026-08-01
thanossoul,90,Phase 3: GPU,1785593064796,2026-08-01
pika_gamy,90,Phase 3: GPU,1785593064808,2026-08-01
snoopys030,45,Phase 1: HDD,1785594471762,2026-08-01
ragnar175,45,Phase 1: HDD,1785594471776,2026-08-01
alphonsoe,45,Phase 1: HDD,1785594471781,2026-08-01
pika_gamy,45,Phase 1: HDD,1785594471795,2026-08-01
yurigiu,45,Phase 1: HDD,1785594471809,2026-08-01
shadowladyex,45,Phase 1: HDD,1785594471813,2026-08-01
alburldador,45,Phase 1: HDD,1785594471815,2026-08-01
thanossoul,45,Phase 1: HDD,1785594471830,2026-08-01
silent_luc,45,Phase 1: HDD,1785594471880,2026-08-01
avin_novor,45,Phase 1: HDD,1785594471907,2026-08-01
alburldador,65,Phase 2: RAM,1785595109385,2026-08-01
avin_novor,65,Phase 2: RAM,1785595109398,2026-08-01
ragnar175,65,Phase 2: RAM,1785595109407,2026-08-01
alphonsoe,65,Phase 2: RAM,1785595109410,2026-08-01
snoopys030,65,Phase 2: RAM,1785595109418,2026-08-01
silent_luc,65,Phase 2: RAM,1785595109422,2026-08-01
whitepai,65,Phase 2: RAM,1785595109430,2026-08-01
shadowladyex,65,Phase 2: RAM,1785595109436,2026-08-01
pika_gamy,65,Phase 2: RAM,1785595109438,2026-08-01
alburldador,45,Phase 1: RAM,1785596178087,2026-08-01
silent_luc,45,Phase 1: RAM,1785596178092,2026-08-01
thanossoul,45,Phase 1: RAM,1785596178105,2026-08-01
avin_novor,45,Phase 1: RAM,1785596178108,2026-08-01
alphonsoe,45,Phase 1: RAM,1785596178117,2026-08-01
alphonsoe,65,Phase 2: GPU,1785596725248,2026-08-01
shadowladyex,65,Phase 2: GPU,1785596725257,2026-08-01
sasha5889,65,Phase 2: GPU,1785596725263,2026-08-01
xiaoxiao9313,65,Phase 2: GPU,1785596725269,2026-08-01
alburldador,65,Phase 2: GPU,1785596725276,2026-08-01
alfims,65,Phase 2: GPU,1785596725284,2026-08-01
pika_gamy,65,Phase 2: GPU,1785596725289,2026-08-01
thanossoul,65,Phase 2: GPU,1785596725293,2026-08-01
avin_novor,65,Phase 2: GPU,1785596725297,2026-08-01
pika_gamy,90,Phase 3: CPU,1785597270997,2026-08-01
alfims,90,Phase 3: CPU,1785597271004,2026-08-01
thanossoul,90,Phase 3: CPU,1785597271013,2026-08-01
avin_novor,90,Phase 3: CPU,1785597271016,2026-08-01
ikaliayev,90,Phase 3: CPU,1785597271020,2026-08-01
whitepai,90,Phase 3: CPU,1785597271029,2026-08-01
alburldador,90,Phase 3: CPU,1785597271037,2026-08-01
shadowladyex,90,Phase 3: CPU,1785597271040,2026-08-01
alphonsoe,90,Phase 3: CPU,1785597271042,2026-08-01
lovegamesandthings00000,90,Phase 3: CPU,1785597271046,2026-08-01
silent_luc,90,Phase 3: CPU,1785597271049,2026-08-01
dahhel,45,Phase 1: RAM,1785598612783,2026-08-01
pika_gamy,45,Phase 1: RAM,1785598612792,2026-08-01
ikaliayev,45,Phase 1: RAM,1785598612797,2026-08-01
alphonsoe,45,Phase 1: RAM,1785598612803,2026-08-01
alfims,45,Phase 1: RAM,1785598612809,2026-08-01
lmbs00,45,Phase 1: RAM,1785598612811,2026-08-01
avin_novor,45,Phase 1: RAM,1785598612816,2026-08-01
alyssrentori,45,Phase 1: RAM,1785598612823,2026-08-01
silent_luc,45,Phase 1: RAM,1785598612826,2026-08-01
alburldador,45,Phase 1: RAM,1785598612831,2026-08-01
alphonsoe,65,Phase 2: CPU,1785599197910,2026-08-01
silent_luc,65,Phase 2: CPU,1785599197912,2026-08-01
lmbs00,65,Phase 2: CPU,1785599197919,2026-08-01
slay_da_b,65,Phase 2: CPU,1785599197923,2026-08-01
ikaliayev,65,Phase 2: CPU,1785599197927,2026-08-01
alburldador,65,Phase 2: CPU,1785599197929,2026-08-01
avin_novor,65,Phase 2: CPU,1785599197932,2026-08-01
dahhel,65,Phase 2: CPU,1785599197947,2026-08-01
pika_gamy,65,Phase 2: CPU,1785599197950,2026-08-01
alyssrentori,45,Phase 1: HDD,1785600726176,2026-08-01
pika_gamy,45,Phase 1: HDD,1785600726196,2026-08-01
dahhel,45,Phase 1: HDD,1785600726199,2026-08-01
alburldador,45,Phase 1: HDD,1785600726216,2026-08-01
madagascaradam,45,Phase 1: HDD,1785600726218,2026-08-01
thanossoul,45,Phase 1: HDD,1785600726221,2026-08-01
yurigiu,45,Phase 1: HDD,1785600726232,2026-08-01
silent_luc,45,Phase 1: HDD,1785600726246,2026-08-01
calypso_ba,45,Phase 1: HDD,1785600726250,2026-08-01
ikaliayev,45,Phase 1: HDD,1785600726254,2026-08-01
lmbs00,45,Phase 1: HDD,1785600726257,2026-08-01
alphonsoe,45,Phase 1: HDD,1785600726259,2026-08-01
avin_novor,45,Phase 1: HDD,1785600726284,2026-08-01
dahhel,65,Phase 2: GPU,1785601297786,2026-08-01
silent_luc,65,Phase 2: GPU,1785601297789,2026-08-01
ikaliayev,65,Phase 2: GPU,1785601297792,2026-08-01
thanossoul,65,Phase 2: GPU,1785601297796,2026-08-01
pika_gamy,65,Phase 2: GPU,1785601297809,2026-08-01
lmbs00,65,Phase 2: GPU,1785601297811,2026-08-01
madagascaradam,65,Phase 2: GPU,1785601297813,2026-08-01
avin_novor,65,Phase 2: GPU,1785601297820,2026-08-01
whitepai,65,Phase 2: GPU,1785601297822,2026-08-01
alburldador,65,Phase 2: GPU,1785601297825,2026-08-01
lmbs00,45,Phase 1: RAM,1785602380412,2026-08-01
whitepai,45,Phase 1: RAM,1785602380420,2026-08-01
madagascaradam,45,Phase 1: RAM,1785602380462,2026-08-01
dahhel,45,Phase 1: RAM,1785602380584,2026-08-01
avin_novor,65,Phase 2: HDD,1785603232535,2026-08-01
dahhel,65,Phase 2: HDD,1785603232539,2026-08-01
pika_gamy,65,Phase 2: HDD,1785603232548,2026-08-01
alburldador,65,Phase 2: HDD,1785603232550,2026-08-01
ragnar175,65,Phase 2: HDD,1785603232552,2026-08-01
player0451,65,Phase 2: HDD,1785603232556,2026-08-01
lmbs00,65,Phase 2: HDD,1785603232564,2026-08-01
silent_luc,65,Phase 2: HDD,1785603232567,2026-08-01
mori2323,65,Phase 2: HDD,1785603232571,2026-08-01
ikaliayev,65,Phase 2: HDD,1785603232573,2026-08-01
shadowladyex,65,Phase 2: HDD,1785603232578,2026-08-01
thanossoul,65,Phase 2: HDD,1785603232584,2026-08-01
madagascaradam,65,Phase 2: HDD,1785603232614,2026-08-01
thanossoul,45,Phase 1: CPU,1785604731269,2026-08-01
alburldador,45,Phase 1: CPU,1785604731290,2026-08-01
ikaliayev,45,Phase 1: CPU,1785604731294,2026-08-01
valase,45,Phase 1: CPU,1785604731297,2026-08-01
lmbs00,45,Phase 1: CPU,1785604731302,2026-08-01
operacional_cae,45,Phase 1: CPU,1785604731311,2026-08-01
silent_luc,45,Phase 1: CPU,1785604731314,2026-08-01
avin_novor,45,Phase 1: CPU,1785604731317,2026-08-01
dahhel,45,Phase 1: CPU,1785604731326,2026-08-01
pika_gamy,45,Phase 1: CPU,1785604731331,2026-08-01
madagascaradam,45,Phase 1: CPU,1785604731333,2026-08-01
ivanpetrov32,45,Phase 1: GPU,1785606304775,2026-08-01
ikaliayev,45,Phase 1: GPU,1785606304813,2026-08-01
madagascaradam,45,Phase 1: GPU,1785606304816,2026-08-01
thanossoul,45,Phase 1: GPU,1785606304821,2026-08-01
avin_novor,45,Phase 1: GPU,1785606304826,2026-08-01
dahhel,45,Phase 1: GPU,1785606304829,2026-08-01
lmbs00,45,Phase 1: GPU,1785606304835,2026-08-01
ragnar175,45,Phase 1: GPU,1785606304880,2026-08-01
lovegamesandthings00000,45,Phase 1: GPU,1785606304887,2026-08-01
valase,45,Phase 1: GPU,1785606304895,2026-08-01
alburldador,45,Phase 1: CPU,1785607956571,2026-08-01
pika_gamy,45,Phase 1: CPU,1785607956594,2026-08-01
lovegamesandthings00000,45,Phase 1: CPU,1785607956597,2026-08-01
dahhel,45,Phase 1: CPU,1785607956611,2026-08-01
ragnar175,45,Phase 1: CPU,1785607956616,2026-08-01
lmbs00,45,Phase 1: CPU,1785607956619,2026-08-01
madagascaradam,45,Phase 1: CPU,1785607956628,2026-08-01
ikaliayev,45,Phase 1: CPU,1785607956634,2026-08-01
operacional_cae,45,Phase 1: CPU,1785607956640,2026-08-01
valase,45,Phase 1: CPU,1785607956703,2026-08-01
whitepai,45,Phase 1: HDD,1785609574931,2026-08-01
ikaliayev,45,Phase 1: HDD,1785609574948,2026-08-01
pika_gamy,45,Phase 1: HDD,1785609574963,2026-08-01
lmbs00,45,Phase 1: HDD,1785609574968,2026-08-01
madagascaradam,45,Phase 1: HDD,1785609574978,2026-08-01
dahhel,45,Phase 1: HDD,1785609574985,2026-08-01
avin_novor,45,Phase 1: HDD,1785609574988,2026-08-01
silent_luc,45,Phase 1: HDD,1785609574991,2026-08-01
alburldador,45,Phase 1: HDD,1785609575008,2026-08-01
player0451,45,Phase 1: HDD,1785609575015,2026-08-01
ragnar175,45,Phase 1: HDD,1785609575018,2026-08-01
dahhel,65,Phase 2: GPU,1785609974912,2026-08-01
alburldador,65,Phase 2: GPU,1785609974916,2026-08-01
ikaliayev,65,Phase 2: GPU,1785609974928,2026-08-01
madagascaradam,65,Phase 2: GPU,1785609974933,2026-08-01
lmbs00,65,Phase 2: GPU,1785609974937,2026-08-01
avin_novor,65,Phase 2: GPU,1785609974945,2026-08-01
ragnar175,65,Phase 2: GPU,1785609974947,2026-08-01
alburldador,45,Phase 1: GPU,1785611211517,2026-08-01
alexwifi42,45,Phase 1: GPU,1785611211532,2026-08-01
ikaliayev,45,Phase 1: GPU,1785611211537,2026-08-01
lmbs00,45,Phase 1: GPU,1785611211545,2026-08-01
ragnar175,45,Phase 1: GPU,1785611211547,2026-08-01
avin_novor,45,Phase 1: GPU,1785611211551,2026-08-01
dahhel,45,Phase 1: GPU,1785611211555,2026-08-01
dahhel,65,Phase 2: CPU,1785611723542,2026-08-01
madagascaradam,65,Phase 2: CPU,1785611723559,2026-08-01
lmbs00,65,Phase 2: CPU,1785611723570,2026-08-01
ikaliayev,65,Phase 2: CPU,1785611723573,2026-08-01
alburldador,65,Phase 2: CPU,1785611723575,2026-08-01
pika_gamy,65,Phase 2: CPU,1785611723580,2026-08-01
silent_luc,65,Phase 2: CPU,1785611723584,2026-08-01
avin_novor,65,Phase 2: CPU,1785611723589,2026-08-01
player0451,45,Phase 1: GPU,1785613150752,2026-08-01
lmbs00,45,Phase 1: GPU,1785613150770,2026-08-01
ikaliayev,45,Phase 1: GPU,1785613150778,2026-08-01
